"","item","id","list","trial","language","condition","cognate","correct","rt","norsk_log","rusisk_log","freq","freq_bin","wordclass","homophone","boundedness","plurality","Familiarity","Iconicity","Use","fam_bin","icon_bin","use_bin","learned","peers","practice","age","handedness","hearing","deafbirth","exposure"
"1666","sing","9483878","rsl_list1","43","rsl","aligned","cognate",1,303.419999999984,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,1,"yes","high","low","high","parents","yes","daily",42,"right","considerable","yes","0"
"1667","sing","9476391","rsl_list2","34","rsl","nonaligned","cognate",1,1035.78300000011,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",32,"right","serious","no","2"
"1668","sing","9503065","rsl_list1","18","rsl","aligned","cognate",1,2389.37400000074,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",36,"right","considerable","yes","0"
"1669","sing","9555238","rsl_list2","39","rsl","nonaligned","cognate",1,1177.75999998808,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,5,"yes","high","low","high","caregiver","no","daily",13,"right","mild","no","0"
"1670","sing","9473190","rsl_list2","16","rsl","nonaligned","cognate",1,1022.51100000151,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"1671","sing","9555631","rsl_list1","4","rsl","aligned","cognate",1,884.308000005964,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","no","daily",33,"right","considerable","yes","28"
"1672","sing","9476587","rsl_list2","45","rsl","nonaligned","cognate",1,814,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,4,"yes","high","low","high","school","yes","daily",25,"right","serious","yes","5"
"1673","sing","9537479","rsl_list2","32","rsl","nonaligned","cognate",1,571.400000000023,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",43,"right","serious","yes","0"
"1674","sing","9377336","rsl_list2","29","rsl","nonaligned","cognate",1,860.29699995229,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",48,"right","serious","no","6.5"
"1675","sing","9541537","rsl_list1","18","rsl","aligned","cognate",1,551.712,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",34,"right","moderate","yes","0"
"1676","sing","9458431","rsl_list2","22","rsl","nonaligned","cognate",1,531.119000000006,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","yes","0"
"1677","sing","9476778","nsl_list1","15","nsl","nonaligned","cognate",1,1096.23399999403,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",46,"right","considerable","yes","0"
"1678","sing","9696122","nsl_list1","45","nsl","nonaligned","cognate",1,92.052000002237,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",34,"right","serious","yes","1"
"1679","sing","9489076","rsl_list2","27","rsl","nonaligned","cognate",1,415.881999952311,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","no","1"
"1680","sing","9455706","rsl_list1","20","rsl","aligned","cognate",1,3044.19799999928,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",31,"right","considerable","no","7"
"1681","sing","9472740","rsl_list2","10","rsl","nonaligned","cognate",1,763.223999997019,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",24,"right","moderate","yes","7"
"1682","sing","9612157","nsl_list1","44","nsl","nonaligned","cognate",1,1370.82400000002,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",28,"left","serious","yes","5"
"1683","sing","9462565","nsl_list1","8","nsl","nonaligned","cognate",0,1477,1.83,2.17,0,"low","verb","near","atelic","intrans",7,1,"yes","high","low","high","parents","yes","daily",42,"right","serious","yes","0"
"1684","sing","9477400","nsl_list2","34","nsl","aligned","cognate",0,1624.17900004768,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",44,"right","serious","yes","1"
"1685","sing","9368241","nsl_list2","37","nsl","aligned","cognate",0,1406.32199999999,1.83,2.17,0,"low","verb","near","atelic","intrans",7,6,"yes","high","high","high","other","yes","daily",37,"right","serious","yes","0.5"
"1686","sing","9477675","nsl_list2","9","nsl","aligned","cognate",0,1609.06700001788,1.83,2.17,0,"low","verb","near","atelic","intrans",7,6,"yes","high","high","high","other","yes","daily",41,"right","serious","no","3"
"1687","sing","9647566","nsl_list1","42","nsl","nonaligned","cognate",1,917.685999999987,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"1688","sing","9477538","nsl_list2","41","nsl","aligned","cognate",0,2342.1710000477,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","no","daily",37,"right","serious","yes","17"
"1689","sing","9587228","rsl_list1","13","rsl","aligned","cognate",1,1141.38900000224,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",61,"right","considerable","no","0"
"1690","sing","9473110","rsl_list1","48","rsl","aligned","cognate",1,789.46999999776,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",36,"right","serious","yes","3.5"
"1691","sing","9473775","rsl_list2","8","rsl","nonaligned","cognate",1,1310.98000000001,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",44,"right","considerable","no","7"
"1692","sing","9493027","nsl_list2","41","nsl","aligned","cognate",0,1138.30899999983,1.83,2.17,0,"low","verb","near","atelic","intrans",7,3,"yes","high","low","high","parents","yes","daily",31,"right","considerable","no","2"
"1693","sing","9685656","nsl_list2","41","nsl","aligned","cognate",0,1701.68799995229,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","2"
"1694","sing","9481563","nsl_list2","43","nsl","aligned","cognate",0,2214.14000000595,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",50,"right","serious","yes","1"
"1695","sing","9481525","nsl_list1","41","nsl","nonaligned","cognate",1,1447.06599999999,1.83,2.17,0,"low","verb","near","atelic","intrans",7,6,"yes","high","high","high","caregiver","yes","daily",53,"right","serious","yes","48"
"1696","sing","9687063","nsl_list1","3","nsl","nonaligned","cognate",1,1032,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","no","daily",23,"right","serious","no","0"
"1697","sing","9492137","rsl_list1","17","rsl","aligned","cognate",1,711.849000000191,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",28,"right","moderate","no","3"
"1698","sing","9483913","rsl_list1","32","rsl","aligned","cognate",1,1237.88800000149,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",37,"right","considerable","yes","0"
"1699","sing","9479813","rsl_list2","47","rsl","nonaligned","cognate",1,353.630999998539,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"1700","sing","9482266","rsl_list1","25","rsl","aligned","cognate",1,2163.43799998809,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,4,"yes","high","low","high","other","no","daily",35,"right","considerable","no","15"
"1701","sing","9454658","rsl_list1","39","rsl","aligned","cognate",1,897,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",29,"right","serious","no","5"
"1702","sing","9483072","nsl_list2","4","nsl","aligned","cognate",0,2620.251,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","school","no","daily",45,"left","serious","no","14"
"1703","sing","9481529","nsl_list2","40","nsl","aligned","cognate",0,1353.59300002386,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",43,"right","serious","no","3.5"
"1704","sing","9498014","rsl_list2","9","rsl","nonaligned","cognate",1,2840.96699998807,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","no","daily",44,"right","considerable","no","16"
"1705","sing","9498903","nsl_list1","31","nsl","nonaligned","cognate",1,813.219999999972,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","18"
"1706","sing","9482437","nsl_list1","15","nsl","nonaligned","cognate",1,1180,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",70,"right","serious","no","8"
"1707","sing","9454567","rsl_list2","43","rsl","nonaligned","cognate",1,807.948000000091,1.83,2.17,0.95,"high","verb","near","atelic","intrans",7,7,"yes","high","high","high","school","yes","daily",38,"right","serious","yes","6"
"1708","sing","9479027","nsl_list2","39","nsl","aligned","cognate",0,1291.14799999777,1.83,2.17,0,"low","verb","near","atelic","intrans",7,5,"yes","high","low","high","parents","yes","daily",48,"right","serious","yes","1"
"1709","sing","9631781","nsl_list1","29","nsl","nonaligned","cognate",0,3386,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"1710","sing","9479413","nsl_list1","13","nsl","nonaligned","cognate",1,1109.68100004768,1.83,2.17,0,"low","verb","near","atelic","intrans",7,7,"yes","high","high","high","other","yes","daily",55,"right","serious","no","16"
"1711","sneeze","9498014","rsl_list2","31","rsl","aligned","noncognate",1,1889.96899999405,0.37,0.49,0,"low","verb","different","telic","intrans",6,7,"yes","low","high","high","other","no","daily",44,"right","considerable","no","16"
"1712","sneeze","9555631","rsl_list1","37","rsl","nonaligned","noncognate",1,783.639000005962,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","other","no","daily",33,"right","considerable","yes","28"
"1713","sneeze","9503065","rsl_list1","44","rsl","nonaligned","noncognate",1,1177.59600000072,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","parents","yes","daily",36,"right","considerable","yes","0"
"1714","sneeze","9476391","rsl_list2","14","rsl","aligned","noncognate",1,1404.85700000013,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"no","high","high","low","parents","yes","daily",32,"right","serious","no","2"
"1715","sneeze","9483913","rsl_list1","9","rsl","nonaligned","noncognate",1,1209.80300000298,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","parents","yes","daily",37,"right","considerable","yes","0"
"1716","sneeze","9454658","rsl_list1","2","rsl","nonaligned","noncognate",1,534,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","other","yes","daily",29,"right","serious","no","5"
"1717","sneeze","9473190","rsl_list2","42","rsl","aligned","noncognate",1,794.729000004474,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"1718","sneeze","9458431","rsl_list2","20","rsl","aligned","noncognate",1,287.967000047676,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","yes","0"
"1719","sneeze","9489076","rsl_list2","29","rsl","aligned","noncognate",1,460.326999809244,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","no","1"
"1720","sneeze","9555238","rsl_list2","32","rsl","aligned","noncognate",1,1180.79399999994,0.37,0.49,0,"low","verb","different","telic","intrans",7,6,"no","high","low","low","caregiver","no","daily",13,"right","mild","no","0"
"1721","sneeze","9483878","rsl_list1","41","rsl","nonaligned","noncognate",1,744.640000000014,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","parents","yes","daily",42,"right","considerable","yes","0"
"1722","sneeze","9454567","rsl_list2","8","rsl","aligned","noncognate",1,422.494000000006,0.37,0.49,0,"low","verb","different","telic","intrans",5,7,"no","low","high","low","school","yes","daily",38,"right","serious","yes","6"
"1723","sneeze","9492137","rsl_list1","34","rsl","nonaligned","noncognate",1,596.522000000346,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","other","yes","daily",28,"right","moderate","no","3"
"1724","sneeze","9377336","rsl_list2","7","rsl","aligned","noncognate",1,817.990999952322,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","school","yes","daily",48,"right","serious","no","6.5"
"1725","sneeze","9473775","rsl_list2","34","rsl","aligned","noncognate",1,726.299999999988,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","school","yes","daily",44,"right","considerable","no","7"
"1726","sneeze","9479813","rsl_list2","41","rsl","aligned","noncognate",1,341.348000001512,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"1727","sneeze","9473110","rsl_list1","23","rsl","nonaligned","noncognate",1,908.193000000028,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","other","yes","daily",36,"right","serious","yes","3.5"
"1728","sneeze","9537479","rsl_list2","28","rsl","aligned","noncognate",1,578.900000000023,0.37,0.49,0,"low","verb","different","telic","intrans",7,7,"yes","high","high","high","parents","yes","daily",43,"right","serious","yes","0"
"1729","sneeze","9368241","nsl_list2","1","nsl","aligned","noncognate",1,1391.50400000596,0.37,0.49,0,"low","verb","different","telic","intrans",7,6,"yes","high","high","high","other","yes","daily",37,"right","serious","yes","0.5"
